a
   RHCl/A    RHpO/A   RHO/A      MRCI+Q/rotated     DW-CAS
                  0.81354227938712420087
                 -0.33208039171053521654
                 -0.41875251161777865549
                  0.46368453083182187280
                  0.09908627773720744825
                  0.29601355442195737000
                 -0.83757609539181832048
                 -0.05984014607017428683
                 -0.35976496717362949074
                 -0.76914223878623888542
                  0.69908481308526571052
                  0.04984421546762620586
                 -0.52441869511314187502
                 -0.32651254061036255605
                  0.05700948273262649441
                 -0.42785785055238734209
                 -0.09663559197553843461
                  0.30173971038326802274
                  0.41636666757826279461
                  0.23535537208972892587
                 -0.37652720005326778541
                 -0.40143701540790216464
                  0.08510041766470596847
                  0.39502739075018289405
                 -0.41410837128490290970
                  0.41436954160160477389
                  0.00568977053783369449
                  0.32585536897855826854
                 -0.15835333764753672936
                  0.29674786112779055758
                  0.18004067994459374558
                 -0.48124168598372657479
                  0.54877676614465153992
                 -0.15747985426340324611
                  0.48611552595209606142
                  0.22698457680922043411
                  0.30205822561701500817
                 -0.63172211362828711856
                  0.31949298724360664092
                 -0.16218182105732664722
                  0.15201557290668582523
                 -1.19523557435156679851
                 -0.44325110423500246881
                 -0.45022002998491095216
                  0.49227636659408652298
                 -0.11685158802163021774
                  1.07644983473316369071
                 -0.25982478976210920951
                 -0.64331881365080656465
                  0.10647130712527461127
                  0.65529638729771899630
                 -0.11709415559869411350
                  0.44863348942824032850
                  0.26898344338611046567
                  1.60375024262172471978
                  0.09604781745651772007
                 -0.46035607914235915361
                 -0.48400151795549944955
                 -0.57954645756722833472
                 -0.70706622268527452579
                 -0.40558308379208157790
                  0.03247745356144210449
                 -0.06699647690013611767
                 -0.46324879125239265543
                  0.23474807187036658696
                  0.08463678559411197400
                  0.42983021821285527508
                  0.52983008940036324663
                 -0.64724510238456511857
                  0.38607475241228167429
                 -0.45300483418223586041
                 -0.63512412406951590516
                 -0.46266727570371241063
                 -0.47512062819348988008
                  0.40511958723232194268
                  0.46988166721696134065
                  0.54622631644460040157
                  0.86561761859107932970
                  0.64715963713874036234
                  0.02615906478217742623
                 -0.24500001991975278726
                 -0.52090477144177549373
                  0.51477195397507335972
                 -0.02595880154420728697
                 -0.16523625907810263191
                  0.73987452960689736869
                  0.68086993257643357857
                 -0.40927366237717016650
                  0.87185365762222222230
                 -0.78405479310554515582
                 -0.57848062381064857540
                 -0.28182478289218865219
                 -1.12258584245394787970
                  0.44614284353839556152
                 -0.25410504700959396507
                  0.65969193409241722037
                 -0.24560377335151831191
                 -0.52548579628915548234
                 -0.97900296355923654978
                  0.62869159247833017456
                  0.54202288391051711702
                  0.22683828960182367274
                 -0.60935740907936086774
                  1.07994785593699793580
                 -0.14028863829840557131
                 -0.72276118280243917269
                 -0.12825355748088523855
                  0.53913255960796957478
                 -0.18611052106464481826
                  0.08868187464928803387
                 -0.24262200316167276126
                 -0.71323523206461092450
                 -0.48140205042219297304
                  0.18119825081308377213
                 -0.11641912735537227053
                 -0.67874165661991281429
                 -0.68125640226470574046
                 -0.10406660325956412771
                 -0.02210313954815085538
                  0.46052662227358437397
                 -0.75512357232533078299
                  0.07607585974540818918
                  0.24113053877124127067
                 -0.09707659622935847776
                  0.16729678290060195911
                  1.10786766735907860060
                 -0.10341873955675155716
                  0.13866448747093496063
                  0.27223882515454178588
                  0.13120982168089664888
                 -0.82729573765823782860
                 -0.68839921413055304988
                 -0.27379980074795889911
                  0.54722085048974788979
                 -0.39007526150575644319
                 -0.56083666410787202938
                 -0.83212226423240354123
                 -0.30076106962198889683
                  0.63270183594453976994
                  0.18660364437995860531
                  0.51874012600008667651
                  0.41199868325632271748
                 -0.60731144916053481086
                 -0.23254744330677329378
                  0.65462300535524575729
                 -0.64435869482053842461
                 -0.09834302164070249375
                  0.76049785731805441547
                 -0.95516318145232359527
                  0.11514344925817084075
                  0.94506664754802649497
                 -0.07063744093082156839
                  0.22294819617154251756
                  0.96197838306166427724
                 -0.22021481187979849437
                  0.07310539425461184959
                 -0.58985434918753354427
                  0.09468879406407079702
                 -0.17885101586879426083
                 -0.32879442863983393552
                  0.62426094634198647793
                 -0.70985910771153215570
                 -0.09153448687166210185
                 -0.82158504655814412754
                 -0.17274440465021428937
                  0.20728403211919246840
                  0.70103570020661998274
                 -0.71845883630475659842
                 -0.57536394511243749150
                 -0.25953665675932352519
                  0.52068076745794533711
                  0.68391575983998709187
                  0.51237170505972473578
                  0.33252192302593180928
                 -0.57519089562625602685
                  0.21385804872067512572
                  0.39308637868641138624
                  0.52427140225177004673
                 -0.22029295510546201275
                  0.23369896864678996184
                  0.66108044798810750020
                 -0.84892258758165872745
                  1.02349113515434120281
                 -0.42295921663890712061
                  0.58104522213396359032
                  0.23115128061814343985
                 -1.67917037470335084315
                  0.68158107079948926366
                 -0.07288271864201550931
                  0.29547516487542974106
                  0.44448910571801875102
                 -0.06060425950757242913
                  0.55468592980017816796
                  0.19695279658728562233
                 -0.89107702667279653497
                  0.33678079050120524052
                 -0.45159179080878253387
                 -0.12381813518707748822
                 -0.02577530537181416462
                 -0.45166376118948375895
                 -0.17695854122341134196
                  0.84495150062349022591
                  0.34335311193903222948
                 -0.06440347649964271726
                  0.73091257629256456418
                 -0.32458919243918543662
                 -0.54432890923649146497
                 -0.57495954646666491694
                 -0.18846524079035203991
                 -0.31982039649404120363
                 -0.07602226622352133145
                 -0.84354488612644540346
                  0.50817719713347109245
                 -0.03511975408539589477
                  0.12768291541267123845
                 -0.53586749252968868262
                 -0.45736516826247824996
                  0.66719799375226040983
                  0.94438138094628909514
                 -0.02490437907331354006
                  0.56644907939358402071
                 -0.42784378632958164346
                 -0.33952669362090598382
                 -0.24192189559339608018
                  0.36640013818861166817
                  0.61131771407241430882
                 -0.23016233246847003779
                  0.18599794350624360151
                  0.31903336064147430617
                  0.12919897119970910615
                 -0.35226507180335364655
                  0.75949115876358763710
                 -0.55940986086985966530
                 -0.24353246206693404674
                  0.07399596690019173695
                 -0.75319298513883070623
                  0.09292469716932375001
                 -0.74781494065153419903
                 -0.39771232961824504182
                  0.52433037433039109132
                  0.31070397363771806720
                  0.90389602629247878252
                  0.15684579178507940256
                 -0.93138362420016085341
                  0.35875566338146586132
                  1.03943163036631536222
                  0.15335927636386487150
                 -0.90882127485089447827
                 -0.47243990658665835358
                 -0.33441009712573899204
                 -0.15863163976343819250
                 -0.12513704839796910284
                 -1.36262241913941761773
                 -0.45719960840772877475
                  1.19395167206341223931
                  0.07178829711577089379
                 -1.48502615327296316750
                 -0.50051465819728746531
                 -0.37721191984738000613
                 -0.14043028975438270889
                  1.33644766645339374556
                  0.60117954542257800998
                  0.35218772437745443638
                  0.65201266357010456698
                 -0.14181151798463365044
                  0.48730210176825022872
                  0.81295417124365498829
                 -0.60008426709139939259
                 -0.35886929121584765223
                 -0.10892190697999964977
                  0.57864037518924438253
                  0.73618581368017976807
                 -0.14229189894075378042
                 -0.59618151704827071491
                  0.51168926752703425276
                 -0.22351285745012078321
                 -0.79846220906873022205
                 -0.31766516679899037268
                 -0.50240309865726340277
                  0.42171518786666328804
                  0.51033553190333647009
                  0.50205157633815766793
                  0.53510506964965331989
                  0.13160380442031568982
                 -0.44428262428704595743
                  0.00543966485315864300
                  0.81684829609683407003
                  0.12097139430684630823
                 -0.14747382827107821668
                 -0.51167965422937833342
                 -0.67959582616183178416
                 -0.54640170130245513391
                 -0.90083398895016519869
                 -0.88206650221199800477
                  0.14956646834370443400
                 -0.08997893185717875664
                 -0.30240199366122605396
                  0.03715011209093528610
                  0.11365487336213227210
                 -0.29742328413048074731
                  0.46923607915307657956
                  0.21204407133236952143
                 -0.24247776138981672056
                  0.21611381565418258388
                  0.21293054104859412967
                 -0.44191787250170516677
                  0.19224483127188399245
                 -0.31223001702223690534
                  0.55548074996778917800
                 -0.48018405751798132197
                  0.57951400376732298270
                 -0.49448683157155226553
                 -0.31694011964288282268
